project_id,offer_created_at,first_signed_at,country,energy_demand_wh,energy_price_per_wh,energy_price_increase,load_profile,has_ev,has_solar,has_storage,has_wallbox,heating_existing_electricity_demand_kwh,house_size_sqm,total_estimated_demand_kwh,option_id,total_pv_kwp,total_inverter_kw,total_battery_kwh
c46fc09294f14065,2025-06-03 12:20:35.383000,2025-06-03 14:22:28.105000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,80e0ec8ba5b21445,0.0,0.0,5.0
64128ef311407dd3,2025-02-21 07:34:47.657000,2025-06-03 20:35:44.578000,Germany,3500000.0,0.00032,0.03,H0,1,0,0,1,0.0,150.0,6000.0,cf0a8bd18d744970,0.0,0.0,5.0
f1e17e69866639c2,2025-06-02 08:03:33.526000,2025-06-04 13:11:37.080000,Germany,7000000.0,0.00032,0.03,HomeOfficeOnePerson,0,0,0,0,0.0,150.0,7000.0,1e2b2f6f3d8e602c,0.0,0.0,10.0
6fad717136a58ce1,2025-04-29 14:28:46.605000,2025-06-05 09:44:50.905000,Germany,5000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,5000.0,39e45c3946990fc1,0.0,0.0,10.0
e6644c996e51fc07,2024-08-30 11:52:12.641000,2025-06-05 18:58:02.153000,Germany,8000000.0,0.00035,0.03,H0,0,0,0,0,0.0,150.0,8000.0,12a273e223014014,0.0,0.0,5.0
92c7672f6498335c,2025-04-29 13:34:46.742000,2025-06-06 06:45:49.061000,Germany,3000000.0,0.00032,0.03,H0,1,0,0,0,0.0,150.0,5500.0,959065316ab7c778,0.0,0.0,10.0
cd6db9e7b6cf3668,2025-01-29 11:58:37.764000,2025-06-06 07:07:16.027000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,1b6c8c008482014b,0.0,0.0,5.0
693fd3b149bb89e7,2025-06-04 22:19:56.955000,2025-06-06 11:19:10.211000,Germany,4500000.0,0.00029,0.03,H0,0,0,0,0,0.0,150.0,4500.0,411cd81efd56a013,0.0,0.0,5.0
83a1759375fbb055,2025-05-15 09:34:21.518000,2025-06-08 14:33:50.095000,Germany,4000000.0,0.00032,0.03,FamilyOfFour,0,0,0,0,0.0,150.0,4000.0,09c62a6c82e63ce4,0.0,0.0,15.0
b74cfc7c362b9f2c,2025-04-29 06:45:41.285000,2025-06-09 15:48:08.192000,Germany,6000000.0,0.0003,0.03,H0,0,0,0,0,0.0,150.0,6000.0,eea0d5d51f70a2fb,0.0,0.0,5.0
ea561c1207eda28e,2025-03-04 14:44:24.254000,2025-06-10 00:00:00,Germany,8000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,8000.0,03f42e26a313c128,0.0,0.0,10.0
9811ed520cd711ce,2025-06-03 13:44:52.734000,2025-06-10 10:27:00.931000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,e4f935a02dda2ced,0.0,0.0,5.0
674097408553f92e,2025-05-28 14:51:50.874000,2025-06-10 10:40:33.306000,Germany,3500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3500.0,13ec340c88ef1d24,0.0,0.0,10.0
9504d838e537c3d2,2025-04-29 12:49:49.742000,2025-06-10 15:19:00.654000,Germany,5000000.0,0.00032,0.03,H0,0,0,0,0,4000.0,150.0,9000.0,fe34137ff2a1a7f6,0.0,0.0,10.0
0355772f7752c412,2025-05-05 07:54:51.462000,2025-06-10 17:11:26.391000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,6659f787f26d4b31,0.0,0.0,14.0
14e62fbaa169cf5d,2025-06-10 10:26:38.802000,2025-06-11 06:55:57.552000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,3613bf95911da2f0,0.0,0.0,5.0
aaf769e20f0d1fff,2025-06-07 09:55:13.109000,2025-06-11 06:57:24.778000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,dfa0ac6a49e93a6b,0.0,0.0,5.0
6c78b6a2a82f21c0,2025-05-02 07:21:12.462000,2025-06-11 09:33:48.132000,Germany,3500000.0,0.00032,0.03,H0,0,0,0,0,4000.0,150.0,7500.0,766fe21105f6e876,0.0,0.0,14.0
74ad8b6dbb79a5f2,2025-05-02 06:58:24.686000,2025-06-11 09:37:44.934000,Germany,3500000.0,0.00032,0.03,H0,0,0,0,0,4000.0,150.0,7500.0,84c69e995dec6da1,0.0,0.0,14.0
8a6cdd85551a7717,2025-05-02 07:39:09.803000,2025-06-11 09:38:46.239000,Germany,3500000.0,0.00032,0.03,H0,0,0,0,0,4000.0,150.0,7500.0,4d291a32c8a62a84,0.0,0.0,14.0
1bfb3c65063795d9,2025-06-03 08:56:27.396000,2025-06-11 11:35:08.402000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,c21f4ccf45d650e2,0.0,0.0,5.0
953dd06d374e9bd7,2025-05-03 11:15:42.081000,2025-06-11 18:13:39.148000,Germany,4000000.0,0.00032,0.03,H0,0,1,0,0,0.0,150.0,4000.0,f2c36251b30e4c87,0.0,0.0,5.0
060e69a3f9bf29de,2025-04-28 11:42:42.704000,2025-06-12 07:42:45.375000,Germany,7000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,7000.0,79a2246deb9644de,0.0,0.0,10.0
149f3cd8d50d213a,2025-05-26 13:11:06.110000,2025-06-12 08:21:34.513000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,84e052e001d24818,0.0,0.0,5.0
81a612a54e04a9df,2025-05-20 08:18:21.200000,2025-06-12 09:56:57.713000,Germany,3000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3000.0,e86a2918a31843ad,0.0,0.0,10.0
47d8eb439db923d0,2025-05-12 11:19:08.571000,2025-06-12 14:00:19.905000,Germany,3600000.0,0.00032,0.03,HomeOfficeOnePerson,0,0,0,0,0.0,150.0,3600.0,b5c58c2b68a17a23,0.0,0.0,15.0
ef3e7a0c0eb44fc7,2025-05-05 05:49:25.762000,2025-06-13 09:01:42.463000,Germany,3300000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3300.0,3b6852fded7ab50c,0.0,0.0,5.0
37e5a41e5c8056ac,2025-06-05 08:00:10.348000,2025-06-13 12:18:31.215000,Germany,15000000.0,0.0003,0.03,H0,0,0,0,0,0.0,150.0,15000.0,d0df76e77e266cc8,0.0,0.0,10.0
7b2f33a4955df949,2025-04-23 06:35:57.339000,2025-06-13 12:37:16.046000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,1685ccfe740e3e3b,0.0,0.0,15.0
936d097eb2ce6664,2025-06-13 12:09:33.181000,2025-06-13 13:40:38.544000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,1e96771c3795da0b,0.0,0.0,7.0
d5b95d26b1c62e2b,2025-02-20 09:23:09.034000,2025-06-13 20:59:55.315000,Germany,10000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,10000.0,c4a93c05e56ab7c0,0.0,0.0,15.0
b8f94b033a9c8ea3,2025-06-13 15:49:23.222000,2025-06-14 10:10:21.044000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,00e122ff739b1914,0.0,0.0,5.0
796414ce914dfdb7,2025-02-03 07:57:23.632000,2025-06-14 14:50:50.219000,Germany,8000000.0,0.00032,0.03,H0,0,0,0,0,9000.0,150.0,17000.0,a0ba005dcec4e8b2,0.0,0.0,15.0
f9e70c3b3028a5ce,2025-04-07 12:52:17.302000,2025-06-16 08:11:14.639000,Germany,8000000.0,0.00029,0.03,H0,0,0,0,0,0.0,150.0,8000.0,273841bc4af1812c,0.0,0.0,10.0
0b985db310aeb30e,2025-05-06 08:12:12.388000,2025-06-16 13:48:25.790000,Germany,3400000.0,0.00042,0.03,H0,0,0,0,0,0.0,150.0,3400.0,c70ea4102aabec33,0.0,0.0,10.0
e4612ebfed81a270,2025-04-25 13:15:27.920000,2025-06-16 15:43:22.351000,Germany,8000000.0,0.00032,0.03,HomeOfficeOnePerson,0,0,0,0,0.0,150.0,8000.0,4f5e60a17607add1,0.0,0.0,5.0
59965d57b6d75bf1,2025-06-07 12:38:53.166000,2025-06-16 15:57:53.023000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,aa40914c2d509bdb,0.0,0.0,5.0
38004c2e4beecdfb,2025-04-02 14:01:22.611000,2025-06-16 21:02:27.820000,Germany,9000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,9000.0,b8481ef71dc2ecda,0.0,0.0,10.0
c7333b55f683c128,2025-01-31 10:40:22.405000,2025-06-18 12:06:46.553000,Germany,2900000.0,0.00032,0.03,H0,0,0,0,0,1500.0,150.0,4400.0,93e49b6fe337e0ca,0.0,0.0,7.0
8a974a820a732eb1,2025-03-14 16:17:36.773000,2025-06-18 20:14:43.808000,Germany,10000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,10000.0,aa47bb8984bb1067,0.0,0.0,10.0
cd9a2d546ebc3f6f,2025-06-18 11:05:45.112000,2025-06-18 23:31:42.738000,Germany,0.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,0.0,8acbb4a635450e9f,0.0,0.0,5.0
ed5fee2d536349f8,2025-05-08 08:50:12.310000,2025-06-20 07:53:45.215000,Germany,6000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,6000.0,5170c7e20aac5697,0.0,0.0,5.0
b74884198ac73ef2,2025-04-07 13:41:32.823000,2025-06-21 13:16:33.480000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,5800.0,150.0,10300.0,217ac1c3b293961e,0.0,0.0,15.0
24e9ca0327f50571,2025-06-12 05:31:41.808000,2025-06-22 09:43:26.404000,Germany,4500000.0,0.00034,0.03,SingleParentThreePersons,0,0,0,0,0.0,150.0,4500.0,ddc4b2222fe4bcc5,0.0,0.0,10.0
57785a43504a3fe5,2025-04-11 11:39:52.418000,2025-06-22 13:23:08.076000,Germany,4700000.0,0.00032,0.03,H0,1,0,0,0,4800.0,150.0,12000.0,54a521d8bf7becf6,0.0,0.0,15.0
16a2d23f7a58724a,2025-06-12 07:19:16.895000,2025-06-23 20:40:26.549000,Germany,5000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,5000.0,26e7edb1b970e5fb,0.0,0.0,10.0
d613980e3b7f146f,2025-05-14 16:14:19.212000,2025-06-24 08:21:54.424000,Germany,5000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,5000.0,98489340bddd9696,0.0,0.0,10.0
30becdf9fa77997c,2024-10-10 10:14:17.496000,2025-06-24 13:35:36.346000,Germany,7000000.0,0.0003,0.0,H0,0,0,0,0,0.0,150.0,7000.0,42df24d017287e6d,0.0,0.0,14.0
d739031cbeeafe66,2025-05-12 07:58:22.348000,2025-06-24 17:04:45.752000,Germany,4000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4000.0,9a22536eebd74342,0.0,0.0,7.0
c3ff56d8977cfe55,2025-06-16 07:13:24.865000,2025-06-25 19:53:06.349000,Germany,9000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,9000.0,5e0a2bbd188b6e27,0.0,0.0,5.0
fedf716ba6a3be9b,2025-04-23 09:11:32.334000,2025-06-25 21:43:43.786000,Germany,4000000.0,0.00034,0.03,H0,0,0,0,0,7000.0,150.0,11000.0,a1061a48f92cfa0c,0.0,0.0,15.0
69d2d9048728143c,2025-04-29 08:47:14.145000,2025-06-26 09:52:16.467000,Germany,4500000.0,0.00032,0.03,H0,0,1,0,0,0.0,150.0,4500.0,b99121bc9d67e9f1,0.0,0.0,5.0
bf3f6103bcdb82da,2025-05-28 09:33:31.243000,2025-06-26 11:26:14.437000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,0beef8e7a458d59e,0.0,0.0,15.0
01a6dafb9e6f0c36,2025-05-16 14:46:29.918000,2025-06-26 13:14:26.893000,Germany,5000000.0,0.00032,0.03,FamilyOfFour,0,0,0,0,6000.0,150.0,11000.0,0f16f2e4da359f3b,0.0,0.0,15.0
99f877291d32decd,2025-06-02 11:30:21.410000,2025-06-26 13:40:03.718000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,e43a091fc7e9559b,0.0,0.0,5.0
31a9fe01484c9899,2025-06-04 14:04:20.967000,2025-06-26 15:18:19.267000,Germany,3000000.0,0.00032,0.03,FamilyOfFour,0,0,0,0,0.0,150.0,3000.0,31ee4aa1e15238ad,0.0,0.0,4.6
6e887a5f1efd26d0,2025-05-12 10:10:36.236000,2025-06-26 17:33:36.586000,Germany,7000000.0,0.00032,0.03,FamilyOfFour,0,0,0,0,0.0,150.0,7000.0,a6420df12c4aca69,0.0,0.0,10.0
9c538180406ca444,2025-02-18 07:50:40.014000,2025-06-27 13:35:49.258000,Germany,5000000.0,0.00032,0.03,H0,0,0,0,0,5000.0,150.0,10000.0,12d44cde70f4368d,0.0,0.0,13.8
57321c5394f14d2e,2025-06-12 11:24:01.880000,2025-06-27 15:27:37.306000,Germany,3800000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3800.0,9a4416f24ef0cfb1,0.0,0.0,10.0
17ff594e36ce2259,2025-04-02 07:52:58.681000,2025-06-29 14:48:41.980000,Germany,5000000.0,0.00032,0.03,H0,0,0,0,0,5000.0,150.0,10000.0,69ba3f4f6e5d7356,0.0,0.0,10.0
fb6754e2d70083fa,2025-06-03 10:17:02.460000,2025-06-29 20:00:18.158000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,ceb1ca6627189031,0.0,0.0,15.0
2aa0c00a22603ebe,2025-04-30 07:28:58,2025-06-30 06:20:00.765000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,eb95c42ff3639526,0.0,0.0,5.0
619ace99f681557c,2025-04-10 10:27:24.845000,2025-06-30 09:19:18.011000,Germany,2500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,2500.0,2e86a39547214a2d,0.0,0.0,10.0
6395e62460004f4b,2025-06-02 13:16:08.814000,2025-06-30 15:45:57.983000,Germany,5000000.0,0.00029,0.0,H0,0,0,0,0,0.0,150.0,5000.0,0c47c2e383ad4847,0.0,0.0,10.0
c8c81394a4f5653b,2025-02-19 16:49:16.516000,2025-07-01 05:36:29.781000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,c68647c6e9453849,0.0,0.0,10.0
2e9084c723d8385a,2025-06-25 11:35:45.882000,2025-07-02 12:14:03.340000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,4cad2b7f4e4a8c4b,0.0,0.0,5.0
6b732a2e2d9eab6d,2025-06-23 13:22:19.729000,2025-07-02 13:43:21.467000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,f78bcbcba8edb409,0.0,0.0,10.0
5dd3fe5bd1afc2ac,2025-05-08 07:30:27.701000,2025-07-02 13:46:58.082000,Germany,4000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4000.0,01269530b44624fb,0.0,0.0,7.0
235896a9ddffe2fb,2025-04-17 10:42:39.529000,2025-07-02 13:49:50.032000,Germany,12000000.0,0.00032,0.03,HomeOfficeOnePerson,0,0,0,0,0.0,150.0,12000.0,dcad532b99225347,0.0,0.0,10.0
29639a29dc6b3c59,2025-05-08 13:20:44.363000,2025-07-02 13:54:45.222000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,59ec121626e9ecdd,0.0,0.0,5.0
07ac23acbde53dcd,2025-05-28 11:16:46.141000,2025-07-02 20:39:07.930000,Germany,2000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,2000.0,f9b960580bd4c8cc,0.0,0.0,5.0
cfe466f593c4c205,2025-05-12 12:26:34.683000,2025-07-03 08:18:40.105000,Germany,2700000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,2700.0,b69d436fbb938422,0.0,0.0,5.0
54f84379d231df8b,2025-07-01 13:13:21.457000,2025-07-03 14:04:24.851000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,94b5beccab7a21f3,0.0,0.0,5.0
4c163d59bebe48ba,2025-03-05 13:17:19.657000,2025-07-04 07:05:12.548000,Germany,6000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,6000.0,6fdca4fede462ec3,0.0,0.0,10.0
0ad1c974e2b2fd1f,2025-06-11 12:34:12.894000,2025-07-04 07:35:41.502000,Germany,4000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4000.0,882fd0df06b8c8c0,0.0,0.0,10.0
ad7f634f4549bf91,2025-06-30 05:53:52.647000,2025-07-04 13:35:14.285000,Germany,2500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,2500.0,c6ad4d0b6511fab1,0.0,0.0,5.0
011eb4d8baff96ee,2025-06-04 06:59:26.648000,2025-07-04 16:22:25.490000,Germany,3700000.0,0.00029,0.03,H0,0,0,0,0,0.0,150.0,3700.0,4886e509b7798c65,0.0,0.0,5.0
65cb0bbc7b087871,2025-05-28 13:17:51.172000,2025-07-04 18:08:50.597000,Germany,2600000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,2600.0,db089e6f5e22299e,0.0,0.0,5.0
fd9b7cf3b0124fbf,2025-06-19 11:52:15.507000,2025-07-06 14:06:51.981000,Germany,5000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,5000.0,b98165afbee7a1dc,0.0,0.0,10.0
b3a5b5017c5c8961,2025-07-01 13:10:58.867000,2025-07-07 08:29:41.618000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,6fb00acc1354820b,0.0,15.0,0.0
58019ec42d68638f,2025-04-29 05:29:08.118000,2025-07-07 14:43:37.988000,Germany,3500000.0,0.00032,0.03,H0,0,0,0,0,5000.0,150.0,8500.0,b0487d5b1d9027e2,0.0,0.0,5.0
f4b5e33cbea8311c,2025-05-27 16:20:33.619000,2025-07-07 18:04:23.659000,Germany,6600000.0,0.00032,0.03,FamilyOfFour,1,0,0,0,0.0,150.0,9100.0,fc6f9d49b31d4524,0.0,0.0,14.0
d29acf85404c9f8d,2025-07-07 15:51:00.902000,2025-07-07 18:14:04.675000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,eef5578aa984b7b0,0.0,0.0,5.0
406e5aecde41c366,2025-06-05 07:26:01.380000,2025-07-07 20:32:20.792000,Germany,4000000.0,0.00032,0.03,H0,0,0,0,0,2500.0,150.0,6500.0,5f28d706c558ba3f,0.0,0.0,5.0
0e37b9c14544bdc3,2025-05-16 13:03:07.301000,2025-07-08 09:41:13.681000,Germany,3100000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3100.0,21a9afee266bd840,0.0,0.0,7.0
02fea260fc0cfec9,2025-07-04 09:45:06.257000,2025-07-08 17:49:45.121000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,2125c0bc337777e6,0.0,0.0,5.0
01b3254fe2440f2e,2025-04-23 18:11:53.842000,2025-07-08 20:53:05.140000,Germany,4500000.0,0.00032,0.03,H0,1,0,0,0,0.0,150.0,7000.0,6978ee465194b9d4,0.0,0.0,10.0
863de61620a6d623,2025-06-27 15:02:13.354000,2025-07-09 06:03:29.799000,Germany,5000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,5000.0,1a6d6eddd536fa30,0.0,0.0,5.0
a8df02352b5a88a8,2025-06-04 12:33:09.076000,2025-07-09 06:49:16.869000,Germany,3100000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3100.0,f7ba73c601ae64bf,0.0,0.0,10.0
d58e6bb9b0d0d352,2025-06-10 14:48:03.393000,2025-07-09 08:45:38.736000,Germany,4500000.0,0.00032,0.03,H0,0,1,0,0,0.0,150.0,4500.0,b1356467766c1f14,0.0,0.0,10.0
3cc084091413e7d0,2025-07-07 10:37:23.998000,2025-07-11 06:11:50.372000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,4c91daac2b050a73,0.0,0.0,5.0
e14cbf8ca5ad6c90,2025-06-13 09:21:29.486000,2025-07-11 07:04:04.689000,Germany,4000000.0,0.00032,0.03,H0,0,0,0,0,2000.0,150.0,6000.0,949a3e3ca118bfe2,0.0,0.0,7.0
d5b8d43b2efd4dd6,2025-04-17 13:32:47.164000,2025-07-11 10:38:39.032000,Germany,3500000.0,0.00032,0.03,H0,0,0,0,0,3500.0,150.0,7000.0,ee39cff227b74870,0.0,0.0,14.0
b681959ff18f8da5,2025-07-01 07:54:02.348000,2025-07-11 15:30:50.318000,Germany,4300000.0,0.00034,0.03,H0,0,0,0,0,0.0,150.0,4300.0,8b6efe93365e4638,0.0,0.0,10.0
484a05b418c849e9,2025-07-08 15:01:33.795000,2025-07-14 09:14:23.650000,Germany,4000000.0,0.00026,0.03,H0,0,0,0,0,0.0,150.0,4000.0,72bf0fd10cde4b31,0.0,0.0,5.0
d11193e454b69b6f,2025-06-27 15:23:46.535000,2025-07-14 12:45:15.990000,Germany,3500000.0,0.00032,0.03,FamilyOfFour,0,0,0,0,5000.0,150.0,8500.0,657c590ba272899d,0.0,0.0,14.0
5b08f3de42db0b83,2025-07-01 13:25:19.107000,2025-07-14 13:22:34.621000,Germany,7000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,7000.0,b698e8e052a6a47d,0.0,0.0,10.0
7e62e126c031b2fa,2025-03-25 12:27:36.935000,2025-07-14 13:27:46.387000,Germany,12000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,12000.0,de67fb4697803fab,0.0,0.0,20.0
090d689ef70eb47d,2025-05-08 10:23:47.809000,2025-07-15 06:46:56.343000,Germany,8000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,8000.0,ac6c29b40a0b0744,0.0,0.0,10.0
6a2275a1f793a98f,2025-06-19 06:59:33.134000,2025-07-15 13:26:47.894000,Germany,7000000.0,0.00032,0.03,HomeOfficeOnePerson,0,0,0,0,0.0,150.0,7000.0,4475f82b8a0fbe34,0.0,0.0,10.0
5903d2b1a2de36e2,2025-07-09 13:47:40.391000,2025-07-16 12:31:25.222000,Germany,3000000.0,0.00032,0.03,H0,0,0,0,0,4000.0,150.0,7000.0,28d2cc304741d7b8,0.0,0.0,10.0
6ff4387631f4f3de,2024-12-04 10:32:26.262000,2025-07-17 09:08:03.044000,Germany,4600000.0,0.00034,0.03,H0,0,0,0,0,0.0,150.0,4600.0,bd30f2d8682acd21,0.0,0.0,7.0
291d53bf4159fdb8,2025-07-14 08:37:50.336000,2025-07-17 10:25:31.156000,Germany,6000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,6000.0,0aea256edebbf8f9,0.0,0.0,10.0
6e2b654186811af2,2025-07-10 10:28:33.185000,2025-07-17 10:46:16.794000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,e8e1a4d3dba155ec,0.0,0.0,5.0
00125a736139dec1,2025-06-30 13:02:29.137000,2025-07-17 11:01:51.553000,Germany,6000000.0,0.00035,0.03,H0,0,0,0,0,0.0,150.0,6000.0,411e51a1809fc410,0.0,0.0,10.0
c359b8bb989ed189,2025-06-30 08:18:57.812000,2025-07-17 19:33:34.655000,Germany,4500000.0,0.0003,0.03,H0,0,0,0,0,0.0,150.0,4500.0,944cdf3195c32997,0.0,0.0,7.0
1dc49b0f3ea74574,2025-06-05 14:28:43.462000,2025-07-18 12:55:14.811000,Germany,11000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,11000.0,030c9714b2681251,0.0,0.0,15.0
b2b737a3507c1490,2025-04-07 08:45:43.237000,2025-07-20 10:44:59.310000,Germany,2500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,2500.0,1b25734d0377a0cc,0.0,0.0,10.0
62f39ced94597e44,2025-07-21 15:50:00.790000,2025-07-22 06:24:49.257000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,9af3ed8d2f09da7f,0.0,0.0,5.0
2e6341a86f89fd8f,2025-05-30 06:24:45.516000,2025-07-22 09:07:43.315000,Germany,3500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3500.0,c5c2fa997a8c7be3,0.0,0.0,10.0
18a9be1f3a2b156d,2025-07-17 07:14:57.762000,2025-07-22 12:04:19.050000,Germany,3500000.0,0.00031,0.03,FamilyOfFour,0,0,0,0,0.0,150.0,3500.0,4f7aad66541b923c,0.0,0.0,7.0
70d875b0ec00ecdf,2025-07-13 10:18:14.391000,2025-07-25 07:51:21.697000,Germany,12000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,12000.0,9e63a7a456710e6c,0.0,0.0,10.0
3526b5e59f3de14e,2025-05-27 11:56:53.067000,2025-07-25 09:40:34.194000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,5116323b1cd6e6a0,0.0,0.0,7.0
4e8a15b1c3b6d3a6,2025-04-01 09:29:50.528000,2025-07-25 10:24:54.981000,Germany,4500000.0,0.00026,0.03,HomeOfficeOnePerson,0,0,0,0,0.0,150.0,4500.0,71e6d4e4309219a1,0.0,0.0,5.0
99aef704e0ba9bc4,2025-07-22 10:12:33.019000,2025-07-26 10:50:22.123000,Germany,1600000.0,0.00032,0.03,FullTimeOnePerson,0,0,0,0,0.0,150.0,1600.0,fa989002d51ce20a,0.0,0.0,5.0
8a1cab7659397c5a,2025-07-22 15:24:40.756000,2025-07-26 10:53:54.664000,Germany,1500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,1500.0,3791d99b56ae5857,0.0,0.0,5.0
127e27bb8e23d85e,2025-06-12 08:41:57.225000,2025-07-27 19:00:15.530000,Germany,3000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3000.0,7857277e6423eaf9,0.0,0.0,5.0
9ccf766b0f18af4a,2025-07-03 07:32:26.546000,2025-07-28 07:02:38.814000,Germany,6000000.0,0.00032,0.03,FamilyOfFour,1,0,0,0,0.0,150.0,8500.0,a1120508cc22d975,0.0,0.0,14.0
9212933ab9a848bd,2025-07-17 07:12:59.374000,2025-07-29 08:55:36.069000,Germany,6000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,6000.0,3f53f7b5e8845254,0.0,0.0,10.0
cae06c17e48cb4fa,2025-05-19 17:30:39.838000,2025-07-29 10:33:50.069000,Germany,2150000.0,0.00032,0.03,FamilyOfFour,1,0,0,0,5000.0,150.0,9650.0,0b3df117c7f34e4a,0.0,0.0,14.0
f0b214a6beae1f4e,2025-07-22 04:56:58.507000,2025-07-29 12:20:59.656000,Germany,4000000.0,0.00028,0.03,H0,0,0,0,0,5082.0,150.0,9082.0,0620e3e329382990,0.0,0.0,14.0
b85e2b61ffe65e0b,2025-07-12 11:12:43.586000,2025-07-29 14:11:46.785000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,5000.0,150.0,9500.0,bed7e54382c48102,0.0,0.0,10.0
3ee543020059be49,2025-07-23 12:51:30.007000,2025-07-30 07:38:50.334000,Germany,4200000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4200.0,60673f476b424b5a,0.0,0.0,5.0
130267c679e201f3,2025-05-09 12:41:42.010000,2025-07-30 09:36:53.294000,Germany,3500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3500.0,4a2de6886891ea60,0.0,0.0,5.0
